Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Age dependency ratio (% of working-age population),SP.POP.DPND,North America,NAC,59.1197478,57.88562648,56.63430167,55.36337988,54.60170499,53.75228258,52.90709763,52.17420034,51.59755969,51.13691594,50.79073801,50.57128959,50.45722347,50.4288844,50.65295082,50.90358789,51.17279939,51.43889682,51.68580478,52.0670178,52.37602013,52.58123096,52.64544139,52.56111509,52.52076901,52.27818904,51.90576123,51.49695339,51.09658499,50.64894939,50.28949233,49.96113773,49.59172466,49.17404797,49.15974275,49.0657003,48.97074127,48.9776102,49.12670858,49.35135936,49.61988679,49.95444274,50.35110341,50.8035734,51.2621469,51.79812833,52.38181031,52.97805813,53.58350026,54.27810523
Age dependency ratio (% of working-age population),SP.POP.DPND,South Asia,SAS,80.74548512,80.47443667,80.07834233,79.5671564,79.50601326,79.23084742,78.81342382,78.33126295,77.82776517,77.74369365,77.58058364,77.3373115,76.98977352,76.53092392,76.49012763,76.22465077,75.79639231,75.27414094,74.69154529,74.33208465,73.87203916,73.30493455,72.60930002,71.78212573,71.10906791,70.31657486,69.4237683,68.46095907,67.45614017,66.68728708,65.8347316,64.92638365,63.98996197,63.04019579,62.27695435,61.49627205,60.6908881,59.83624612,58.92172813,58.09870488,57.17841158,56.21488636,55.28697606,54.43813001,53.64857311,52.98062452,52.38416386,51.78836369,51.16779476,50.72824688
Age dependency ratio (% of working-age population),SP.POP.DPND,Sub-Saharan Africa,SSF,90.89477868,91.29782319,91.53006339,91.60499856,92.28045581,92.69546985,92.93562347,93.08242961,93.16905101,93.86889954,94.35998459,94.65868555,94.76630672,94.69247266,95.14131406,95.31338312,95.25241557,94.98928064,94.53838881,94.45260541,94.12394376,93.60654961,92.96088726,92.22825932,92.11775244,91.85077288,91.46443745,90.98364841,90.42881054,90.38428974,90.18728911,89.89315385,89.55871019,89.20912407,89.22146774,89.13416021,88.95416613,88.67801203,88.30824353,88.13410167,87.81850353,87.38400062,86.84922399,86.22605718,85.71582692,85.08076604,84.34238283,83.5233583,82.64185355,81.86735782
"Age dependency ratio, old",SP.POP.DPND.OL,East Asia & Pacific,EAS,7.327037034,7.4197226,7.505970569,7.585827406,7.722353966,7.84899632,7.963769041,8.063255213,8.147495859,8.252725338,8.338634346,8.408937793,8.466858982,8.517076852,8.588316985,8.647219726,8.705560123,8.777112385,8.86917721,8.995063342,9.128064641,9.269851523,9.420323085,9.578965347,9.768465281,9.958052005,10.14233662,10.31034076,10.45827148,10.61232107,10.74119399,10.85095236,10.94867556,11.04510753,11.17574239,11.3054272,11.44566003,11.60801212,11.80355618,12.06104609,12.33708549,12.65184108,13.03402489,13.50038631,14.08942213,14.7553326,15.46470104,16.16466647,16.82317483,17.43234961
"Age dependency ratio, old",SP.POP.DPND.OL,Europe & Central Asia,ECS,16.22717783,16.47422133,16.71044563,16.94013192,17.24814208,17.55079152,17.79848131,17.91632841,17.8714541,17.74449389,17.46577482,17.12722172,16.8498165,16.7015205,16.76439096,16.91538938,17.13573236,17.39398118,17.66944645,18.04231885,18.42366686,18.78429899,19.08565053,19.30853015,19.54534734,19.68750599,19.78216066,19.89488076,20.05920118,20.34143246,20.66257751,20.97281192,21.19561248,21.29524236,21.4230164,21.44985325,21.43897429,21.47528799,21.60356397,21.83427634,22.15331982,22.53633783,22.95687746,23.39878129,23.89187345,24.39883883,24.91836536,25.44309025,25.9867646,26.60774748
"Age dependency ratio, old",SP.POP.DPND.OL,European Union,EUU,18.52274573,18.80853644,19.0700302,19.30887192,19.63864446,19.96066464,20.2169295,20.31867357,20.22587341,20.04636869,19.67931008,19.24478915,18.90531173,18.74947382,18.86253145,19.11898334,19.4657678,19.81860954,20.12830788,20.5035765,20.83827241,21.13718587,21.41565943,21.68386682,22.03825767,22.36085587,22.66496604,22.96842181,23.28810496,23.63712654,23.99337592,24.34072359,24.65234393,24.91526821,25.22654609,25.47935981,25.71652531,26.00024365,26.37781091,26.84793161,27.41117651,28.04306692,28.70131359,29.35755034,29.97084244,30.57350522,31.16962326,31.76780552,32.39780861,33.09301327
"Age dependency ratio, old",SP.POP.DPND.OL,Euro area,EMU,19.54784914,19.81357004,20.04367542,20.23821576,20.53546962,20.81299879,21.01784809,21.07228391,20.94370703,20.7508729,20.38221967,19.95268943,19.61787416,19.46306865,19.56723113,19.81517498,20.15774398,20.5151201,20.83982957,21.215232,21.5610169,21.88200347,22.18704238,22.48374159,22.85700723,23.20030477,23.5318055,23.87634491,24.24965709,24.62292793,25.0161104,25.41191843,25.7765192,26.09190533,26.44866742,26.74208495,27.01509571,27.32884351,27.72477587,28.18180413,28.72099097,29.31875438,29.93163493,30.53170379,31.0411948,31.53408082,32.0208718,32.51965921,33.06945341,33.7012547
"Age dependency ratio, old",SP.POP.DPND.OL,Latin America & Caribbean,LCN,7.426333525,7.46401516,7.494909966,7.521342421,7.58799372,7.647668084,7.698082466,7.734906699,7.757632859,7.791942011,7.810214735,7.8218454,7.836981481,7.861136176,7.921998303,7.982149057,8.044479539,8.111658064,8.184978731,8.289478079,8.395520623,8.498802239,8.593243169,8.677234408,8.779632675,8.869524435,8.953400039,9.039563264,9.133196692,9.253437315,9.377440864,9.505031954,9.634098853,9.764787064,9.900467447,10.0348603,10.17365043,10.32397113,10.49099941,10.67947083,10.87949215,11.09851639,11.34479965,11.62416005,11.92426265,12.25047006,12.59883227,12.96873045,13.3585337,13.7411881
"Age dependency ratio, old",SP.POP.DPND.OL,Middle East & North Africa,MEA,7.216905005,7.223830393,7.20820787,7.170856979,7.160668287,7.128840823,7.080624909,7.022375103,6.958092079,6.935581559,6.900392498,6.860465652,6.826041857,6.807126743,6.842889734,6.884021346,6.928796652,6.973091969,6.997725098,7.071672407,7.17604269,7.22531284,7.270322612,7.277470622,7.313672275,7.340128553,7.35823483,7.367418219,7.367292002,7.348803886,7.322123557,7.288250305,7.245995388,7.196961511,7.15880408,7.115766813,7.080148036,7.066238255,7.079356908,7.111817726,7.161774605,7.233415785,7.332703028,7.463483101,7.614490141,7.788225478,7.980908988,8.186711724,8.401898952,8.640142002
"Age dependency ratio, old",SP.POP.DPND.OL,North America,NAC,16.11663367,16.19183991,16.26676272,16.33641384,16.50392585,16.66285829,16.83036955,17.01241802,17.20375467,17.35174487,17.48728215,17.62921332,17.79018186,17.97153836,18.18576323,18.39498098,18.59758643,18.78225996,18.9441338,19.07621726,19.17006467,19.2263096,19.23978507,19.2089007,19.1515129,19.05080981,18.9238497,18.79097021,18.66817561,18.60189623,18.54121948,18.49595124,18.47361045,18.48209549,18.5953865,18.73043988,18.91282457,19.17372062,19.52994257,19.96525366,20.47363734,21.04359697,21.65406541,22.29360632,22.95505336,23.62340852,24.30804397,25.02237806,25.77458899,26.526523
"Age dependency ratio, old",SP.POP.DPND.OL,South Asia,SAS,6.093596569,6.147701587,6.182464197,6.197513319,6.266572844,6.310881715,6.335300794,6.34543398,6.345510793,6.39998731,6.43544904,6.453729904,6.456955283,6.448031167,6.500246975,6.533634624,6.551343966,6.556858342,6.553455615,6.627425435,6.686723696,6.733196343,6.768906182,6.796634564,6.884136351,6.957058517,7.0188902,7.073713688,7.124838625,7.220391782,7.305608692,7.38034659,7.443680032,7.496986303,7.583924699,7.659047399,7.724681813,7.782082637,7.834042434,7.929828202,8.015038449,8.101552311,8.203046159,8.32732744,8.50140886,8.68825588,8.883895763,9.081779904,9.279965152,9.507402493
"Age dependency ratio, old",SP.POP.DPND.OL,Sub-Saharan Africa,SSF,5.752176567,5.766768004,5.763919902,5.745355821,5.791657213,5.818576567,5.831275538,5.833993262,5.828929806,5.86465909,5.881971217,5.883423731,5.871038849,5.846828948,5.881742251,5.898374221,5.899522149,5.887969829,5.866296876,5.883334815,5.883504069,5.870301534,5.84781208,5.819469154,5.8268302,5.818292048,5.795383906,5.757898184,5.706297141,5.697205908,5.668123324,5.624435614,5.571668248,5.513355239,5.520568366,5.516302453,5.501820298,5.477864143,5.446140081,5.460727973,5.46449024,5.460209873,5.450503039,5.437704069,5.460845646,5.47560151,5.484690108,5.490650244,5.495719557,5.527267097
"Age dependency ratio, young",SP.POP.DPND.YG,East Asia & Pacific,EAS,70.53318361,70.27958838,69.77120686,68.91676068,67.73700476,66.27841961,64.56941052,62.68750672,60.72486852,58.4986311,56.44687888,54.51466444,52.68005707,50.9825994,49.80702946,48.73769711,47.78969637,46.92193303,46.07076271,45.71697281,45.00330317,44.12998724,43.34563031,42.7406555,41.58246206,40.90238217,40.38762606,39.63065383,38.486666,37.55883866,36.23708697,34.72955681,33.37037555,32.3157067,31.39279259,30.7245702,30.26068907,29.88478467,29.53411181,29.26748559,29.03182981,28.83006641,28.67027217,28.55113014,28.51349095,28.47397204,28.43220944,28.3812725,28.31349819,28.19748758
"Age dependency ratio, young",SP.POP.DPND.YG,Europe & Central Asia,ECS,41.72897308,41.20693564,40.65472539,40.06125907,39.62129562,39.09642976,38.52014248,37.94338274,37.39699003,36.92459724,36.50098826,36.12780417,35.79015744,35.47898657,35.30418861,35.12841335,34.93827855,34.71468466,34.44802821,34.26495508,33.98217865,33.61769553,33.19732207,32.73332126,32.12918051,31.54760452,30.95698063,30.32385278,29.65811777,29.05392908,28.41817238,27.78309009,27.20290979,26.70778981,26.36982196,26.09463856,25.89611965,25.76963269,25.71746704,25.86310733,26.02062141,26.21297774,26.44384187,26.69935319,26.94452686,27.20441652,27.45306043,27.65933229,27.79593614,27.86349557
"Age dependency ratio, young",SP.POP.DPND.YG,European Union,EUU,38.50875056,38.08338016,37.63363981,37.18380645,36.72977954,36.29260461,35.82724033,35.26604239,34.58903124,33.95763317,33.22676173,32.46066387,31.74963771,31.13475028,30.62012755,30.18344852,29.79250014,29.39350092,28.96501492,28.62055343,28.23251155,27.82333858,27.41751756,27.02053481,26.60138589,26.20496126,25.82039453,25.43629549,25.05317178,24.6869991,24.33244629,23.99804005,23.69627345,23.43315058,23.29690282,23.19191804,23.1159405,23.05783824,23.008093,23.0952704,23.12450422,23.13152109,23.1559238,23.21341076,23.22696252,23.30807184,23.41819523,23.49926482,23.51275688,23.50918403
"Age dependency ratio, young",SP.POP.DPND.YG,Euro area,EMU,39.34200726,38.98960926,38.53311959,37.96820217,37.33467536,36.62079149,35.8145095,34.91638756,33.94854587,33.03954177,32.09472858,31.16488451,30.30823263,29.55078515,28.97797473,28.4577929,27.98899322,27.55991521,27.16549842,26.84834635,26.55785181,26.28839475,26.026043,25.75652606,25.47268657,25.19640645,24.92358614,24.66104627,24.42029929,24.20583459,24.00010341,23.81111715,23.64385249,23.49412411,23.4453208,23.40128476,23.3633876,23.32757577,23.28747728,23.37598581,23.40646381,23.40698363,23.40280912,23.40521226,23.39228603,23.40353932,23.42472788,23.43279076,23.40259482,23.33785646
"Age dependency ratio, young",SP.POP.DPND.YG,Latin America & Caribbean,LCN,77.6510505,76.92197625,76.08253523,75.1318545,74.25893703,73.33295309,72.36399759,71.36995531,70.36589607,69.52443841,68.62449812,67.70363508,66.79159543,65.8918627,65.08027101,64.25628527,63.41499236,62.54461735,61.63885676,60.73540852,59.82737154,58.89914354,57.94103463,56.95266954,55.93478824,54.89435038,53.84593229,52.80569298,51.78000167,50.78114197,49.80021077,48.83513955,47.88010636,46.92977231,45.98557182,45.03532763,44.08842772,43.16350036,42.27631044,41.41977404,40.62419125,39.87903457,39.16777204,38.48148563,37.84231016,37.21558104,36.61730328,36.0640708,35.56261253,35.12569645
"Age dependency ratio, young",SP.POP.DPND.YG,Middle East & North Africa,MEA,84.97186454,84.68356458,84.32293466,83.922261,83.71968789,83.47204001,83.19046395,82.89486825,82.6245887,82.67729426,82.66355414,82.58992347,82.44145696,82.18180658,82.26058766,82.10427784,81.72932736,81.11657534,80.34822887,79.25292076,78.15307892,76.54486898,74.73566209,72.58222161,70.4269499,68.27542714,66.13005814,63.98294182,61.84193872,59.70329271,57.61383185,55.62729858,53.81273624,52.20673568,50.75237087,49.47403265,48.40095813,47.54374111,46.89487658,46.39128851,46.07212553,45.90230643,45.81546216,45.75766769,45.92447022,46.00218496,46.02745249,46.03545023,46.02677564,45.88979121
"Age dependency ratio, young",SP.POP.DPND.YG,North America,NAC,43.00223069,41.69221604,40.3650879,39.02335257,38.09277778,37.08263844,36.06787548,35.15094047,34.38129726,33.77167695,33.28940814,32.92784969,32.65280633,32.44322432,32.45218996,32.4928287,32.55882097,32.63980097,32.72472683,32.97309621,33.18804015,33.33717415,33.3882563,33.33525265,33.35262662,33.21108769,32.96587232,32.69008604,32.41260068,32.03104151,31.73179609,31.44826938,31.10112842,30.67547935,30.5460842,30.31614752,30.03871937,29.78492062,29.5781783,29.36930852,29.1310028,28.89714631,28.68508659,28.49993305,28.29819111,28.16707988,28.06740036,27.95047757,27.80474946,27.7483871
"Age dependency ratio, young",SP.POP.DPND.YG,South Asia,SAS,74.54691679,74.20829467,73.76290923,73.21924363,73.07441876,72.74185173,72.28864489,71.78857651,71.28213692,71.13957238,70.94312704,70.68655555,70.33916935,69.8886267,69.79400209,69.48894698,69.03336786,68.4944609,67.90229332,67.4539535,66.92108876,66.29371467,65.54738104,64.67777495,63.90211821,63.02142372,62.0528838,61.02422277,59.96024734,59.0945311,58.15954079,57.18209669,56.18968839,55.19545357,54.34840518,53.49456203,52.6250327,51.71425002,50.74864629,49.83825049,48.84127528,47.79985702,46.77968697,45.81664761,44.85761875,44.00902641,43.22337291,42.43513786,41.6208555,40.95828274
"Age dependency ratio, young",SP.POP.DPND.YG,Sub-Saharan Africa,SSF,84.85930808,85.25021071,85.48716952,85.582905,86.2145713,86.60306081,86.83025213,86.97454447,87.06701168,87.73982482,88.22291912,88.52813458,88.6527474,88.60450304,89.02393524,89.17902763,89.11312025,88.85741954,88.42479919,88.30938014,87.96303361,87.43487935,86.77962,86.03831339,85.88029431,85.58155229,85.17757883,84.69176245,84.1444451,84.0654947,83.85362752,83.55928802,83.23684314,82.91221095,82.88917171,82.78962723,82.61803362,82.3663074,82.03213772,81.84837458,81.53266542,81.10635861,80.58797775,79.98813993,79.46063045,78.82187975,78.0891163,77.28033198,76.41057709,75.61583174
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
